Applicant_ID,Name,Gender,Age,Experience_Years,Degree,Skills,Languages_Known,Applied_Role,Location,Salary_Expected,Certifications,Certifications_Count,Current_Employment_Status,Notice_Period_Days,Interview_Score,Work_Auth_Status,Previous_Company,Last_Company_Rating,Job_Type,Remote_Preference,Industry,GitHub_Profile,LinkedIn_Profile,Projects_Completed,Training_Completed,Employment_Gap_Years,Relocation_Ready,Freelance_Experience,Application_Status
603,Olivia,Non-Binary,47,30,MBA,,"Java, C++",ML Engineer,Seattle,305010,Yes,2,Employed,30,6,Yes,Tesla,5,Contract,Yes,Healthcare,Yes,No,4,No,1,Yes,Yes,Rejected
613,John,Male,47,0,B.Tech,"Python, SQL, Statistics","English, French",Data Scientist,Austin,30000,Yes,5,Unemployed,90,10,No,,3,Contract,Yes,IT,Yes,No,9,No,1,No,Yes,Selected
398,David,Female,47,2,Ph.D,"Excel, SQL, Python","Python, SQL",Data Analyst,Austin,42538,Yes,0,Unemployed,30,8,No,None,1,Full-time,No,Finance,Yes,Yes,2,Yes,4,Yes,No,Rejected
343,Mike,Non-Binary,47,17,MBA,"Python, Machine Learning","Java, C++",ML Engineer,Chicago,138188,No,4,Employed,45,6,Yes,Tesla,5,Part-time,Yes,E-commerce,Yes,No,2,Yes,0,Yes,No,Pending
599,Emma,Non-Binary,47,10,B.Tech,"Power BI, SQL","Python, SQL",BI Developer,Chicago,89230,No,3,Unemployed,45,,Yes,Startup Inc.,4,Part-time,Yes,Retail,No,Yes,9,No,2,No,Yes,Rejected
293,Amy,Non-Binary,47,25,B.Sc,"Excel, SQL, Python","English, Spanish",Data Analyst,New York,166750,Yes,0,Employed,60,4,Yes,IBM,2,Full-time,Yes,Healthcare,No,No,6,No,1,No,Yes,Selected
666,Olivia,Non-Binary,47,25,B.Sc,"Python, SQL, Statistics","English, Spanish",Data Scientist,San Francisco,230400,Yes,2,Employed,60,5,No,Amazon,2,Part-time,Yes,Retail,No,Yes,4,No,4,Yes,Yes,Pending
144,Emma,Non-Binary,47,31,MBA,"Python, Machine Learning","Java, C++",ML Engineer,Chicago,248674,Yes,1,Unemployed,45,2,Yes,Microsoft,1,Full-time,No,Education,No,Yes,7,No,0,No,Yes,Selected
597,John,Female,47,11,M.Sc,"Power BI, SQL","Excel, Power BI",BI Developer,Austin,132113,No,2,Unemployed,45,3,Yes,Google,2,Part-time,Yes,E-commerce,No,Yes,4,No,0,No,No,Selected
565,John,Female,47,0,B.Sc,"SQL, Database Management","English, French",Database Admin,New York,30000,Yes,1,Unemployed,15,3,Yes,Google,2,Part-time,No,Retail,Yes,Yes,11,No,0,No,No,Rejected
286,David,Male,47,30,,"Excel, SQL, Python","English, Spanish",Data Analyst,New York,,Yes,5,Unemployed,15,5,Yes,Google,1,Part-time,No,Education,Yes,Yes,3,Yes,1,Yes,No,Rejected
642,Mike,Female,47,4,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,54592,No,0,Employed,90,5,No,IBM,1,Part-time,Yes,Education,No,Yes,13,Yes,1,Yes,Yes,Rejected
557,Emma,Male,47,34,B.Tech,,"English, French",Database Admin,Chicago,304924,Yes,5,Unemployed,60,6,No,Amazon,1,Full-time,Yes,Healthcare,Yes,Yes,2,No,0,Yes,Yes,Pending
286,David,Male,47,1,Ph.D,"Power BI, SQL","English, Spanish",BI Developer,Chicago,35959,No,3,Unemployed,60,5,No,Tesla,4,Full-time,No,Healthcare,Yes,Yes,11,No,1,No,No,Pending
28,Sam,Non-Binary,47,2,MBA,"SQL, Database Management","English, French",Database Admin,Seattle,41258,No,4,Unemployed,45,6,No,Amazon,1,Part-time,No,Education,Yes,Yes,1,Yes,0,No,Yes,Selected
935,Robert,Male,48,28,MBA,"Power BI, SQL","SQL, R",BI Developer,Austin,191672,No,1,Employed,45,8,No,Amazon,1,Contract,No,IT,No,Yes,2,No,3,Yes,No,Rejected
519,Olivia,Non-Binary,48,24,MBA,"Python, Machine Learning","Python, SQL",ML Engineer,Seattle,,No,4,Unemployed,90,2,No,Microsoft,1,Full-time,Yes,Retail,Yes,No,6,Yes,1,Yes,Yes,Rejected
731,Sophia,Non-Binary,48,16,B.Sc,"SQL, Database Management","Java, C++",Database Admin,New York,,No,5,Unemployed,60,4,Yes,IBM,5,Part-time,Yes,Education,Yes,Yes,7,No,2,No,Yes,Selected
614,Amy,Male,48,0,B.Tech,"Excel, SQL, Python","English, Spanish",Data Analyst,Chicago,30000,Yes,0,Employed,15,6,No,Google,5,Full-time,No,Education,No,Yes,14,No,1,Yes,Yes,Pending
703,Olivia,Female,48,16,MBA,"Excel, SQL, Python","English, Spanish",Data Analyst,New York,141504,Yes,0,Employed,30,5,Yes,Microsoft,4,Contract,No,Healthcare,No,Yes,4,No,0,Yes,No,Pending
893,Sophia,Male,48,21,M.Sc,,"Python, SQL",Data Scientist,Chicago,202767,No,5,Employed,90,1,Yes,Tesla,4,Contract,No,Retail,Yes,No,10,No,2,No,Yes,Rejected
462,Sam,Male,48,30,M.Sc,"Python, Machine Learning","English, Spanish",ML Engineer,Seattle,266970,No,5,Employed,30,9,Yes,Amazon,2,Contract,Yes,Finance,Yes,No,0,Yes,4,No,Yes,Pending
941,David,Male,48,36,,"Python, SQL, Statistics","English, Spanish",Data Scientist,Austin,243624,Yes,0,Employed,15,3,Yes,None,5,Part-time,Yes,E-commerce,No,Yes,2,Yes,2,Yes,No,Rejected
327,Amy,Female,48,7,M.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,New York,78902,Yes,3,Unemployed,15,2,No,Google,4,Part-time,No,Healthcare,No,Yes,3,Yes,2,No,Yes,Rejected
444,Emma,Male,48,14,B.Tech,,"English, Spanish",ML Engineer,Seattle,169944,No,1,Employed,30,9,No,IBM,4,Contract,Yes,Retail,Yes,No,9,Yes,1,No,Yes,Pending
203,Lisa,Male,48,22,,"SQL, Database Management","English, Spanish",Database Admin,Seattle,,Yes,4,Employed,90,7,No,Startup Inc.,2,Full-time,No,Retail,Yes,Yes,12,No,5,Yes,No,Pending
960,Olivia,Male,48,30,Ph.D,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,286800,Yes,2,Employed,30,5,Yes,,1,Full-time,Yes,IT,No,Yes,12,Yes,2,No,Yes,Selected
295,Emma,Non-Binary,48,36,B.Tech,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Austin,273864,No,5,Employed,90,,No,Amazon,3,Contract,No,E-commerce,Yes,No,11,Yes,2,No,No,Selected
396,Sam,Female,48,16,B.Sc,"SQL, Database Management","English, Spanish",Database Admin,Austin,,Yes,5,Employed,90,4,No,Amazon,2,Part-time,Yes,Healthcare,No,No,3,Yes,0,Yes,Yes,Pending
134,David,Male,48,0,M.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,San Francisco,,Yes,0,Employed,45,1,No,Amazon,3,Full-time,Yes,Healthcare,No,Yes,11,No,1,No,Yes,Pending
57,David,Non-Binary,48,27,,"Python, Machine Learning","SQL, R",ML Engineer,Austin,192270,Yes,4,Employed,60,4,No,Google,2,Full-time,Yes,Finance,No,Yes,0,No,0,No,No,Selected
389,Olivia,Female,48,0,,"Python, SQL, Statistics","English, Spanish",Data Scientist,Austin,30000,Yes,4,Employed,60,9,No,IBM,2,Full-time,Yes,IT,Yes,Yes,9,No,1,Yes,Yes,Pending
2,Robert,Female,48,0,B.Sc,"Python, SQL, Statistics","English, French",Data Scientist,Chicago,30000,No,3,Unemployed,15,1,No,,1,Part-time,Yes,IT,Yes,No,8,No,4,No,No,Pending
76,Sophia,Non-Binary,48,15,B.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,San Francisco,122655,Yes,1,Unemployed,45,10,Yes,Google,4,Contract,Yes,Retail,No,Yes,11,No,5,Yes,Yes,Rejected
1000,John,Female,48,5,M.Sc,"SQL, Database Management","SQL, R",Database Admin,Chicago,74285,No,3,Unemployed,60,3,Yes,IBM,5,Part-time,Yes,Retail,No,Yes,9,Yes,2,Yes,No,Selected
963,Olivia,Female,48,0,B.Tech,"Python, SQL, Statistics","English, French",Data Scientist,Seattle,30000,Yes,3,Employed,90,5,No,Microsoft,2,Full-time,No,Healthcare,No,No,14,Yes,1,No,Yes,Rejected
534,John,Male,48,0,B.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,Austin,,No,4,Employed,90,7,Yes,Amazon,1,Contract,No,Finance,No,Yes,14,Yes,2,Yes,Yes,Rejected
255,David,Male,48,29,B.Tech,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,230912,No,1,Employed,30,9,Yes,,3,Part-time,No,Healthcare,Yes,Yes,3,Yes,2,Yes,Yes,Selected
454,David,Non-Binary,48,21,Ph.D,"SQL, Database Management","Python, SQL",Database Admin,Austin,215619,Yes,1,Unemployed,30,6,No,Amazon,4,Contract,Yes,Education,No,Yes,1,No,3,No,Yes,Rejected
300,Mike,Female,48,7,M.Sc,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Chicago,87246,No,1,Employed,90,3,Yes,None,2,Full-time,Yes,Retail,No,Yes,12,Yes,0,Yes,Yes,Rejected
300,Amy,Female,48,6,B.Tech,"SQL, Database Management","Java, C++",Database Admin,Austin,85608,No,0,Employed,90,7,No,IBM,3,Part-time,Yes,Education,No,No,8,No,5,Yes,No,Pending
731,Sophia,Non-Binary,48,5,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,Seattle,67765,No,1,Employed,30,,Yes,Tesla,2,Contract,No,Finance,Yes,No,13,No,1,No,Yes,Rejected
813,Amy,Non-Binary,49,1,MBA,"SQL, Database Management","SQL, R",Database Admin,Austin,37445,No,4,Unemployed,60,3,No,Startup Inc.,5,Part-time,No,Healthcare,No,No,3,Yes,4,Yes,No,Rejected
410,Amy,Male,49,26,MBA,,"SQL, R",Database Admin,San Francisco,,No,0,Unemployed,15,7,Yes,Amazon,5,Full-time,No,Retail,No,Yes,3,Yes,5,Yes,No,Pending
294,Lisa,Female,49,16,B.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,San Francisco,118816,Yes,2,Employed,30,7,Yes,Amazon,4,Contract,No,Finance,No,Yes,10,Yes,3,No,Yes,Rejected
19,Lisa,Male,49,25,M.Sc,"Python, Machine Learning","English, French",ML Engineer,Chicago,227425,No,5,Unemployed,60,4,Yes,Amazon,3,Full-time,No,Healthcare,No,Yes,5,Yes,0,No,Yes,Pending
752,Sophia,Female,49,15,MBA,"Power BI, SQL","English, French",BI Developer,Austin,120585,No,3,Employed,60,7,Yes,,5,Contract,No,Healthcare,No,Yes,7,Yes,4,Yes,Yes,Selected
225,Robert,Female,49,22,M.Sc,"Power BI, SQL","Excel, Power BI",BI Developer,New York,159448,Yes,1,Employed,60,2,No,Google,1,Full-time,Yes,Education,Yes,No,4,No,4,Yes,No,Selected
486,Sophia,Non-Binary,49,28,MBA,"Excel, SQL, Python","SQL, R",Data Analyst,New York,255428,Yes,2,Unemployed,45,1,Yes,Microsoft,4,Full-time,No,E-commerce,Yes,Yes,11,Yes,2,Yes,Yes,Pending
898,Sophia,Female,49,2,,"SQL, Database Management","Python, SQL",Database Admin,San Francisco,48458,No,1,Unemployed,45,2,No,Amazon,2,Part-time,Yes,IT,Yes,Yes,7,No,0,No,Yes,Selected
676,David,Female,49,19,,"SQL, Database Management","Excel, Power BI",Database Admin,Chicago,217454,Yes,3,Unemployed,60,4,No,Amazon,3,Full-time,No,Retail,No,Yes,0,No,3,Yes,Yes,Pending
880,David,Non-Binary,49,10,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,New York,115970,Yes,4,Unemployed,90,8,Yes,Google,3,Part-time,No,IT,No,No,12,Yes,1,No,Yes,Pending
284,Sophia,Male,49,33,B.Tech,"Power BI, SQL","English, French",BI Developer,Austin,279315,Yes,4,Employed,45,3,Yes,Google,1,Full-time,Yes,Finance,Yes,Yes,3,No,1,Yes,Yes,Pending
834,Sam,Male,49,19,,"Python, Machine Learning","English, French",ML Engineer,New York,145691,Yes,3,Employed,30,10,No,Startup Inc.,5,Full-time,Yes,IT,No,Yes,0,No,3,Yes,Yes,Pending
623,Sam,Non-Binary,49,24,,"Power BI, SQL","English, French",BI Developer,Chicago,259800,Yes,2,Unemployed,45,,Yes,IBM,3,Full-time,Yes,Education,Yes,Yes,2,No,2,No,No,Rejected
937,John,Female,49,32,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,San Francisco,,Yes,0,Unemployed,90,6,No,Amazon,1,Contract,No,E-commerce,No,Yes,10,No,2,Yes,Yes,Selected
815,Robert,Male,49,12,M.Sc,"SQL, Database Management","English, French",Database Admin,Chicago,95496,No,5,Employed,15,,Yes,IBM,1,Part-time,No,Retail,Yes,Yes,6,No,4,No,No,Selected
400,Lisa,Non-Binary,49,3,Ph.D,"SQL, Database Management","Java, C++",Database Admin,Chicago,59163,No,5,Employed,45,9,No,,2,Contract,Yes,Healthcare,Yes,No,0,Yes,0,No,No,Pending
146,Sophia,Non-Binary,49,16,M.Sc,"Python, SQL, Statistics","English, French",Data Scientist,Seattle,178064,Yes,5,Employed,60,4,Yes,Google,1,Part-time,No,Healthcare,No,Yes,4,Yes,4,Yes,Yes,Pending
692,Robert,Female,49,8,Ph.D,"SQL, Database Management","SQL, R",Database Admin,San Francisco,86056,Yes,0,Employed,60,9,Yes,Google,4,Full-time,Yes,Education,No,Yes,0,Yes,1,Yes,Yes,Selected
677,David,Non-Binary,49,22,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Seattle,,No,1,Unemployed,60,6,No,Startup Inc.,3,Contract,No,Retail,Yes,Yes,5,No,3,No,No,Rejected
362,Mike,Female,49,27,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,Chicago,287229,Yes,3,Unemployed,15,2,No,Microsoft,4,Part-time,No,IT,Yes,Yes,8,No,0,No,Yes,Rejected
129,David,Male,49,35,Ph.D,"Python, Machine Learning","English, Spanish",ML Engineer,Austin,240105,No,3,Unemployed,90,10,No,Tesla,1,Full-time,No,Healthcare,No,Yes,2,Yes,3,No,Yes,Rejected
367,Emma,Male,49,32,Ph.D,"SQL, Database Management","Java, C++",Database Admin,Austin,288656,Yes,0,Employed,30,6,Yes,Tesla,1,Part-time,Yes,IT,Yes,No,10,No,0,Yes,Yes,Rejected
700,Olivia,Female,49,6,MBA,"Excel, SQL, Python","SQL, R",Data Analyst,San Francisco,72684,No,2,Employed,90,2,Yes,Tesla,4,Part-time,No,Education,No,Yes,10,No,5,Yes,Yes,Rejected
276,John,Female,49,85,B.Sc,"Excel, SQL, Python","English, French",Data Analyst,Seattle,675065,No,5,Unemployed,15,8,Yes,Google,2,Full-time,Yes,Healthcare,Yes,No,13,No,1,Yes,No,Selected
146,Sophia,Non-Binary,49,32,MBA,,"English, Spanish",Data Analyst,Seattle,258576,Yes,3,Unemployed,60,4,Yes,Amazon,1,Contract,Yes,Finance,No,No,11,No,1,Yes,No,Rejected
447,Emma,Non-Binary,50,0,MBA,"SQL, Database Management","SQL, R",Database Admin,San Francisco,30000,Yes,4,Unemployed,90,5,No,Startup Inc.,4,Full-time,Yes,E-commerce,No,Yes,14,No,5,No,No,Selected
417,Amy,Non-Binary,50,21,B.Sc,"Power BI, SQL","Excel, Power BI",BI Developer,Austin,182061,Yes,4,Employed,30,8,No,Microsoft,4,Contract,Yes,IT,No,Yes,5,Yes,0,No,Yes,Selected
583,Robert,Male,50,20,,"SQL, Database Management","Java, C++",Database Admin,New York,229600,Yes,3,Unemployed,60,8,Yes,None,3,Part-time,Yes,Retail,Yes,No,3,Yes,2,No,No,Rejected
224,Olivia,Male,50,21,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,Seattle,178806,No,5,Employed,30,6,Yes,Tesla,2,Part-time,Yes,IT,No,Yes,5,No,0,Yes,No,Selected
820,Sam,Male,50,38,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Seattle,,Yes,5,Unemployed,45,4,Yes,Startup Inc.,5,Part-time,Yes,IT,No,No,1,Yes,1,Yes,No,Rejected
667,John,Non-Binary,50,21,B.Sc,"Power BI, SQL","SQL, R",BI Developer,New York,225321,No,5,Unemployed,30,1,No,Google,4,Contract,Yes,IT,No,No,3,Yes,3,Yes,Yes,Pending
816,Olivia,Male,50,89,MBA,,"English, Spanish",Data Analyst,Austin,,Yes,2,Unemployed,60,7,No,Tesla,3,Full-time,Yes,Education,Yes,Yes,12,No,4,No,Yes,Pending
881,Sam,Non-Binary,50,9,B.Tech,"SQL, Database Management","SQL, R",Database Admin,New York,110991,No,4,Employed,45,8,Yes,Microsoft,5,Contract,No,Education,No,Yes,12,Yes,3,No,Yes,Pending
547,Lisa,Non-Binary,50,5,B.Sc,"Power BI, SQL","SQL, R",BI Developer,Chicago,78250,Yes,2,Employed,60,9,No,None,3,Part-time,Yes,Retail,No,No,6,Yes,1,No,Yes,Selected
956,Olivia,Non-Binary,50,1,MBA,"SQL, Database Management","Java, C++",Database Admin,San Francisco,38408,Yes,0,Employed,60,2,Yes,,3,Part-time,No,Education,No,Yes,10,No,3,No,Yes,Rejected
64,Olivia,Non-Binary,50,12,MBA,"Python, Machine Learning","English, French",ML Engineer,San Francisco,99240,No,1,Employed,45,1,Yes,None,2,Full-time,Yes,Retail,No,No,5,Yes,2,Yes,No,Selected
501,Sam,Non-Binary,50,22,Ph.D,"Python, Machine Learning","Excel, Power BI",ML Engineer,New York,145456,Yes,5,Employed,30,4,No,Microsoft,1,Contract,No,Retail,No,No,8,No,2,Yes,No,Pending
968,John,Female,50,7,B.Tech,"Python, Machine Learning","Java, C++",ML Engineer,San Francisco,67604,Yes,0,Employed,15,5,No,None,2,Part-time,No,Education,Yes,Yes,10,Yes,0,Yes,Yes,Selected
645,Olivia,Non-Binary,50,17,M.Sc,"Python, SQL, Statistics","English, Spanish",Data Scientist,New York,164742,Yes,1,Unemployed,15,10,No,Amazon,5,Contract,No,Healthcare,No,No,6,Yes,3,No,Yes,Pending
719,David,Non-Binary,50,31,B.Sc,"Python, SQL, Statistics","English, French",Data Scientist,Chicago,304567,Yes,4,Employed,15,,No,Tesla,2,Contract,No,Education,No,No,0,Yes,3,No,No,Rejected
825,John,Female,50,8,B.Tech,"Excel, SQL, Python","Java, C++",Data Analyst,New York,109440,Yes,1,Unemployed,15,5,Yes,Tesla,1,Full-time,No,Healthcare,Yes,No,5,Yes,1,No,No,Pending
311,John,Non-Binary,50,8,MBA,"Power BI, SQL","English, Spanish",BI Developer,Seattle,75608,No,1,Employed,90,6,No,IBM,2,Full-time,No,Finance,Yes,No,10,No,0,No,Yes,Rejected
515,Amy,Non-Binary,50,18,M.Sc,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,159330,Yes,3,Unemployed,15,3,No,None,2,Part-time,Yes,Education,Yes,No,2,No,0,Yes,Yes,Selected
998,David,Male,50,26,Ph.D,"SQL, Database Management","Excel, Power BI",Database Admin,Chicago,184466,No,1,Unemployed,45,7,No,IBM,2,Full-time,Yes,Finance,Yes,No,7,Yes,3,Yes,Yes,Selected
645,Olivia,Non-Binary,50,31,M.Sc,"Power BI, SQL","SQL, R",BI Developer,Chicago,306334,Yes,3,Employed,15,6,No,None,4,Contract,Yes,Education,No,Yes,12,No,4,No,No,Selected
968,John,Female,50,33,B.Sc,"Python, Machine Learning","English, Spanish",ML Engineer,Seattle,221169,Yes,1,Unemployed,60,4,Yes,,4,Full-time,Yes,Finance,Yes,No,0,No,3,Yes,No,Pending
224,Olivia,Male,50,6,B.Tech,"Power BI, SQL","English, Spanish",BI Developer,San Francisco,64062,No,3,Employed,15,3,Yes,Amazon,2,Contract,Yes,E-commerce,No,No,9,Yes,3,No,Yes,Selected
583,Robert,Male,50,11,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,Seattle,102171,No,4,Employed,30,5,No,None,1,Part-time,Yes,Finance,Yes,Yes,1,Yes,3,No,Yes,Pending
179,Mike,Non-Binary,51,0,MBA,"Excel, SQL, Python","Python, SQL",Data Analyst,Seattle,30000,No,4,Employed,45,3,No,IBM,1,Contract,No,Healthcare,Yes,Yes,2,No,2,No,No,Selected
570,John,Non-Binary,51,12,MBA,"Excel, SQL, Python","English, Spanish",Data Analyst,San Francisco,,No,1,Employed,45,10,Yes,Google,1,Full-time,Yes,IT,No,Yes,13,No,5,No,No,Selected
346,David,Male,51,36,B.Tech,"Python, SQL, Statistics","English, French",Data Scientist,Austin,298776,No,2,Unemployed,90,9,Yes,Tesla,1,Full-time,No,Retail,Yes,No,2,No,0,No,No,Pending
165,Lisa,Male,51,0,M.Sc,"SQL, Database Management","Java, C++",Database Admin,San Francisco,30000,Yes,4,Employed,60,9,No,Microsoft,3,Part-time,No,Finance,Yes,Yes,6,No,5,Yes,Yes,Rejected
125,Lisa,Non-Binary,51,30,B.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,304380,No,0,Unemployed,45,6,Yes,Microsoft,2,Full-time,No,IT,No,No,12,Yes,2,Yes,Yes,Pending
185,Robert,Female,51,29,B.Tech,"Python, SQL, Statistics","SQL, R",Data Scientist,San Francisco,283866,No,0,Unemployed,30,6,Yes,Amazon,2,Part-time,No,E-commerce,Yes,No,7,No,4,Yes,Yes,Pending
591,Mike,Non-Binary,51,22,,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,,Yes,3,Unemployed,15,4,Yes,Google,3,Part-time,No,E-commerce,Yes,No,14,No,1,Yes,Yes,Selected
361,David,Male,51,32,Ph.D,"Excel, SQL, Python","English, French",Data Analyst,Austin,349456,Yes,2,Employed,45,4,Yes,IBM,1,Full-time,No,Healthcare,Yes,No,8,No,4,Yes,No,Selected
476,John,Male,51,11,B.Sc,"Python, Machine Learning","SQL, R",ML Engineer,New York,106186,No,5,Unemployed,30,2,No,None,5,Contract,Yes,Healthcare,No,Yes,6,Yes,0,Yes,No,Pending
479,Olivia,Female,51,33,Ph.D,"Python, Machine Learning","English, French",ML Engineer,Austin,358185,No,3,Employed,15,10,Yes,Tesla,5,Part-time,No,Finance,No,No,7,No,1,No,Yes,Selected
127,David,Non-Binary,51,5,Ph.D,"Excel, SQL, Python","Excel, Power BI",Data Analyst,New York,74830,No,1,Unemployed,90,4,Yes,Microsoft,3,Contract,No,Education,No,No,10,No,5,No,Yes,Pending
628,Sam,Female,51,0,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,Austin,30000,Yes,4,Employed,45,,No,Microsoft,5,Full-time,Yes,E-commerce,No,No,14,Yes,4,Yes,Yes,Selected
235,Emma,Male,51,21,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,,No,2,Employed,45,,No,Microsoft,4,Contract,Yes,IT,No,No,5,Yes,0,No,Yes,Selected
137,David,Male,51,5,Ph.D,"Python, Machine Learning","Python, SQL",ML Engineer,New York,68630,Yes,3,Employed,30,2,No,Microsoft,2,Contract,Yes,Education,Yes,No,1,No,4,No,Yes,Pending
187,John,Female,51,10,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,,Yes,3,Employed,60,9,Yes,Startup Inc.,5,Contract,Yes,E-commerce,No,No,0,Yes,1,No,Yes,Rejected
420,David,Non-Binary,51,20,B.Sc,"Power BI, SQL","English, French",BI Developer,Chicago,186480,Yes,0,Unemployed,90,1,No,Amazon,4,Contract,Yes,Finance,Yes,Yes,2,No,1,Yes,Yes,Selected
315,Olivia,Female,51,35,,"Excel, SQL, Python","Java, C++",Data Analyst,Seattle,,Yes,1,Unemployed,60,2,Yes,IBM,2,Full-time,Yes,E-commerce,No,Yes,8,No,4,Yes,Yes,Rejected
305,Lisa,Male,51,11,MBA,"Power BI, SQL","Python, SQL",BI Developer,San Francisco,137338,No,3,Employed,45,2,No,,4,Full-time,Yes,Healthcare,Yes,No,12,Yes,2,Yes,Yes,Selected
212,Olivia,Male,51,4,,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,67452,Yes,0,Unemployed,60,,Yes,Tesla,2,Contract,No,IT,No,No,6,Yes,4,No,Yes,Rejected
728,Sophia,Non-Binary,51,0,MBA,"Python, Machine Learning","English, French",ML Engineer,Austin,30000,Yes,2,Employed,15,7,No,Tesla,2,Full-time,Yes,IT,No,No,1,Yes,5,Yes,No,Selected
429,Robert,Male,51,21,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,169083,No,3,Employed,90,3,No,IBM,5,Full-time,No,Healthcare,Yes,No,13,No,4,Yes,No,Rejected
166,David,Non-Binary,51,18,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Austin,153354,Yes,5,Unemployed,60,9,Yes,Amazon,3,Part-time,Yes,Education,Yes,No,0,Yes,4,Yes,No,Selected
664,Amy,Male,51,11,MBA,"Python, SQL, Statistics","English, French",Data Scientist,New York,93283,No,5,Employed,15,5,No,Google,5,Full-time,Yes,Healthcare,Yes,Yes,1,No,2,No,No,Selected
915,Emma,Male,51,24,MBA,"Python, SQL, Statistics","Python, SQL",Data Scientist,Austin,194832,Yes,0,Employed,30,5,No,None,1,Contract,No,IT,Yes,No,14,Yes,3,Yes,Yes,Rejected
137,Olivia,Non-Binary,51,24,Ph.D,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,154344,No,5,Employed,60,4,No,None,4,Full-time,Yes,Finance,No,Yes,2,No,1,Yes,No,Selected
732,Amy,Female,51,2,B.Tech,"Python, SQL, Statistics","Python, SQL",Data Scientist,New York,,Yes,1,Employed,90,9,No,Amazon,1,Full-time,Yes,Education,Yes,Yes,13,No,5,Yes,No,Pending
381,John,Female,51,22,B.Sc,,"English, French",Data Scientist,Seattle,159844,Yes,4,Employed,15,8,No,Microsoft,2,Full-time,Yes,Retail,Yes,Yes,5,Yes,0,No,No,Selected
346,David,Male,51,20,M.Sc,"SQL, Database Management","Java, C++",Database Admin,Chicago,196880,No,5,Unemployed,60,4,Yes,None,5,Full-time,Yes,E-commerce,No,Yes,11,Yes,1,Yes,No,Rejected
915,Emma,Male,51,37,B.Tech,"SQL, Database Management","English, Spanish",Database Admin,Seattle,342761,Yes,2,Unemployed,30,4,Yes,Microsoft,1,Part-time,Yes,Retail,Yes,Yes,8,No,1,Yes,No,Pending
917,Olivia,Male,52,35,,"SQL, Database Management","SQL, R",Database Admin,Austin,331245,Yes,3,Unemployed,60,2,No,Amazon,1,Contract,Yes,Finance,Yes,No,7,Yes,3,No,Yes,Selected
943,Sophia,Female,52,0,B.Tech,"SQL, Database Management","Python, SQL",Database Admin,Austin,,No,0,Employed,15,9,No,Amazon,1,Contract,Yes,Retail,Yes,No,9,Yes,1,Yes,No,Selected
441,Sophia,Male,52,38,Ph.D,"SQL, Database Management","English, Spanish",Database Admin,Austin,301282,Yes,3,Employed,60,3,Yes,IBM,2,Full-time,No,Education,No,No,8,Yes,1,Yes,No,Selected
636,John,Male,52,35,B.Tech,"Power BI, SQL","English, Spanish",BI Developer,New York,353540,Yes,4,Employed,90,4,Yes,IBM,2,Full-time,Yes,IT,Yes,No,10,Yes,2,Yes,Yes,Selected
936,John,Non-Binary,52,21,,"Power BI, SQL","Python, SQL",BI Developer,San Francisco,180444,No,3,Employed,45,7,No,Startup Inc.,2,Part-time,No,IT,No,Yes,10,Yes,2,Yes,No,Rejected
287,Olivia,Male,52,13,B.Sc,"Excel, SQL, Python","Python, SQL",Data Analyst,Austin,128956,No,3,Employed,15,10,Yes,Tesla,1,Full-time,No,Finance,Yes,Yes,7,Yes,2,No,Yes,Selected
